"","cases_per_1000","deaths_per_1000","death_per_case","white_pop_density","black_pop_density","hispanic_pop_density","asian_pop_density","amerindian_pop_density","children_density","poverty_density","local_commuters_density","commuters_in_groups_density","out_of_town_commuters_density","two_parent_families_with_young_children_density","unemployed_pop_density","some_college_and_associates_degree_density","pop_determined_poverty_status_density","not_us_citizen_pop_density","masters_degree_density","bachelors_degree_density","associates_degree_density","k12_students_density","income_under_40_per_density","income_over_40_under_100_density","income_over_100_density","income_200000_or_more_density","children_in_single_female_hh_density","households_public_asst_or_food_stamps_density","median_income_density","employed_pop__density","total_pop_per_1000","bad","state","county"
"1406",79.0384793954606,1.05532030297715,0.0133519813519814,0.536079131335791,0.0916271535682649,0.305246975903028,0.0353252258400188,0.00512773650008033,0.204319443687018,0.14829166341178,0.427441570481689,0.0852524883303094,0.064650159845652,0.0498874668922733,0.0260867514558556,0.160948137492317,0.981825202994398,0.103045542377153,0.087274694274003,0.202002455535789,0.087274694274003,0.123885170538877,0.141479246595634,0.160401316497339,0.0869062165145836,0.0346118528977828,0.054752847227647,0.043776631730062,0.0885791055423477,0.551306106266038,678.467,"TRUE","CO","Denver County"
"1407",79.0267869489885,0.577550372967389,0.00730828615542975,0.711623404618776,0.0638884595674066,0.175843752287832,0.0321719961279721,0.000789047692645587,0.294575093750254,0.0560386552024273,0.330602848706206,0.052443200767898,0.13813215328675,0.0681265404732659,0.026957773746675,0.218297771957082,0.993874712241628,0.0399567243945889,0.0670690538748749,0.140922291004043,0.0670690538748749,0.204591118739476,0.054533770427794,0.132299707971009,0.115266039224618,0.0223211017383453,0.0421530427143241,0.0273644993614408,0.730967274857036,0.515337622932817,122.933,"FALSE","IL","Kendall County"
"1408",79.0236097898469,1.05941364697743,0.013406292749658,0.869951569661852,0.0712185419008908,0.0236097898469255,0.00389172360114157,0.000843206780247341,0.232660209288247,0.188510767101963,0.379983568278129,0.0368632707774799,0.0415765804721958,0.0382037533512064,0.0226801003199862,0.232876416154977,0.978465796073683,0.00745913690218801,0.039630718671625,0.06438640491222,0.039630718671625,0.158544495373173,0.185721698521145,0.15938770215342,0.051997751448586,0.00761048170889907,0.0724941624145983,0.0709374729741417,0.939591801435614,0.452780420306149,46.252,"TRUE","KY","Henderson County"
"1409",79.0097081734682,1.42425299383793,0.0180263036880346,0.833514998256017,0.0182536914312289,0.122042495058714,0.0128255435414487,0.000748459481455645,0.229878793163586,0.102342750842925,0.371882629926753,0.0457068945471457,0.0585833042669457,0.0488751307987443,0.0294660504592489,0.157801418439716,0.974828508312987,0.0172799674456459,0.0397700848738519,0.0871410301127776,0.0397700848738519,0.151915474944774,0.122936286478316,0.180669398907104,0.0695631321939309,0.0104493663527497,0.0501104522729915,0.0492384606441112,0.419268108359493,0.479377397976979,137.616,"TRUE","PA","Lebanon County"
"1410",79.0076960864582,1.35090879318814,0.0170984455958549,0.928483707221222,0.0437612575732766,0.0201408220075323,0.000859669232028819,0.00319305714753561,0.188554118224988,0.245374160799083,0.207180284918945,0.0264450630424103,0.0714344195185852,0.0323808744064189,0.0399132143441952,0.222613394465368,0.936916653021123,0.00740953004748649,0.0194858359259866,0.0536679220566563,0.0194858359259866,0.133985590306206,0.214016702145079,0.132429998362535,0.0273456689045358,0.00601768462420174,0.039299164892746,0.0986163419027346,1.33412477484853,0.309439986900278,24.428,"TRUE","VA","Lee County"
"1411",79.0019304983016,0.750018327515522,0.00949367088607595,0.713791878372968,0.204922300732913,0.0271641976213704,0.0200850772669257,0.00207147919028097,0.223875771400429,0.173096335060819,0.384178560754304,0.0456702889356319,0.0349576211448776,0.0370159421188864,0.0391908072941632,0.238949448012827,0.969581963469032,0.0221001641017544,0.0557607610712292,0.109181239391188,0.0557607610712292,0.15120670241942,0.18048373362507,0.163160002030125,0.0636726085411862,0.0127973051973075,0.075815762415247,0.0688306293198894,0.0884326120751071,0.453232879750821,531.987,"FALSE","OH","Montgomery County"
"1412",78.9739334854456,1.39666735808615,0.017685168972159,0.844001935974556,0.037032427573809,0.101693977736293,0.00569729654981677,0.00289013344396045,0.218944893867109,0.173325036299523,0.316905206388716,0.0426467537855217,0.0672612874230796,0.0394247389891447,0.0226509023024269,0.223231694669156,0.98572910184609,0.0365207771555002,0.0308511373850515,0.0762912258867455,0.0308511373850515,0.141906934937427,0.206305745695914,0.147949941229344,0.0424669847196294,0.00784069695084007,0.044181705040448,0.0726820161792159,0.540289013344396,0.419719283689414,72.315,"TRUE","NC","Surry County"
"1413",78.9660143174766,0.684111510176159,0.00866336633663366,0.654059468836277,0.00498424100271201,0.0333260035671529,0.00427569693860099,0.143467956705514,0.240172005179701,0.18876591170075,0.301937501527035,0.0498179774731853,0.0677270395074397,0.0449558992401476,0.0236262796550123,0.216179237215666,0.982897212245596,0.00637689657699919,0.0275843533924601,0.0718561411224315,0.0275843533924601,0.166703315497569,0.170465928803538,0.164064599672604,0.0431967553568375,0.00659678956241296,0.0439052994209485,0.0671650907669379,1.10684355835715,0.418700676781744,40.929,"FALSE","OK","Mayes County"
"1414",78.9264187421813,1.13726828158763,0.0144092219020173,0.885590810872285,0.00841578528374844,0.0831343113840555,0.00386671215739793,0.00261571704765154,0.221994768565905,0.0874559308540885,0.400545888775162,0.0352553167292164,0.0266120777891505,0.0454907312635051,0.0151256681451154,0.240304787899465,0.990105765950188,0.0146707608324804,0.0290003411804845,0.127601501194132,0.0290003411804845,0.16911179347208,0.131923120664165,0.152166496076424,0.0822244967587854,0.0147844876606391,0.0294552484931195,0.0270669851017855,7.18662572500853,0.494029341521665,8.793,"TRUE","TX","Archer County"
"1415",78.9219508221521,0.477115892614013,0.00604541433205544,0.917586957280672,0.030698334749165,0.010252173204706,0.00396820778978972,0.0018735526514843,0.230563345862474,0.161486274190358,0.348352786473183,0.037215039623893,0.061652682904123,0.0412297953056451,0.0329209965903669,0.202145857819464,0.972501832823246,0.00783168282266417,0.0313150943176661,0.0675875391293217,0.0313150943176661,0.151618121094341,0.18498132265835,0.159833824025694,0.0484098076408365,0.00648179395575623,0.0571724483027475,0.0842167735328686,0.504171854817125,0.443636321320098,85.933,"FALSE","OH","Muskingum County"
"1416",78.9146128951954,0.995767986059248,0.0126182965299685,0.926064227035101,0.00298730395817774,0.0348518795120737,0.00348518795120737,0.0141896938013443,0.246452576549664,0.0938511326860841,0.383370674632811,0.0465521533482699,0.046303211351755,0.060990789146129,0.0154344037839183,0.250684590490416,0.9932785660941,0.00871296987801842,0.0214090117002738,0.0866318147871546,0.0214090117002738,0.161065471745083,0.160318645755539,0.199651481204879,0.0599950211600697,0.00771720189195917,0.0400796614388847,0.0403286034353996,13.0694548170276,0.508837440876276,4.017,"FALSE","MN","Red Lake County"
"1417",78.9140905963154,0.820534126170105,0.0103978151426409,0.877208106669436,0.042439271386469,0.0315827739766044,0.0234761045402023,0.00139438868909287,0.241262999363826,0.0554691455798917,0.428298040844942,0.0353245134570193,0.0632356568817107,0.0578216896251769,0.020326396011581,0.215405787881542,0.978824506965452,0.0213286940264596,0.0724484894122535,0.163509601028264,0.0724484894122535,0.165122106383807,0.0791010477389871,0.157352998455007,0.109203744336107,0.0245017721979149,0.0385962634537735,0.018417875180141,0.203523622813965,0.537434272879529,385.115,"FALSE","MO","St. Charles County"
